product_a,product_b,times_bought_together
OFF-BI-3187,TEC-MA-5513,1
TEC-CO-3598,TEC-MA-5513,1
OFF-LA-6064,OFF-PA-5885,1
OFF-BI-3293,TEC-AC-5873,1
OFF-FA-6194,OFF-ST-4264,1
OFF-AR-6127,OFF-ST-5693,1
OFF-AP-4966,OFF-AR-6127,1
OFF-AP-4966,OFF-ST-5693,1
OFF-FA-3053,OFF-FA-5481,1
OFF-ST-6058,TEC-PH-3791,1
FUR-CH-4560,OFF-BI-3186,1
FUR-CH-4560,OFF-FA-2961,1
FUR-CH-4560,OFF-ST-6026,1
FUR-CH-4560,OFF-ST-6284,1
OFF-ST-6026,OFF-ST-6284,1
OFF-FA-2961,OFF-ST-6026,1
OFF-FA-2961,OFF-ST-6284,1
OFF-BI-3186,OFF-FA-2961,1
OFF-BI-3186,OFF-ST-6026,1
OFF-BI-3186,OFF-ST-6284,1
OFF-FA-3057,OFF-FA-6198,1
OFF-AP-3857,OFF-PA-4143,1
OFF-AP-3857,OFF-PA-6600,1
OFF-AP-3857,OFF-ST-4267,1
OFF-PA-6600,OFF-ST-4267,1
OFF-PA-4143,OFF-PA-6600,1
OFF-PA-4143,OFF-ST-4267,1
FUR-FU-4035,OFF-AP-3857,1
FUR-FU-4035,OFF-PA-4143,1
FUR-FU-4035,OFF-PA-6600,1
FUR-FU-4035,OFF-ST-4267,1
OFF-SU-2989,TEC-PH-5846,1
FUR-CH-4561,OFF-ST-4260,1
FUR-CH-4561,OFF-ST-5709,1
FUR-CH-4561,OFF-SU-2989,1
FUR-CH-4561,TEC-PH-5846,1
OFF-ST-4260,OFF-ST-5709,1
OFF-ST-4260,OFF-SU-2989,1
OFF-ST-5709,OFF-SU-2989,1
OFF-ST-5709,TEC-PH-5846,1
OFF-AP-3856,OFF-EN-5022,1
OFF-LA-4688,TEC-AC-3393,1
FUR-FU-3027,OFF-LA-4688,1
FUR-FU-3027,TEC-AC-3393,1
OFF-PA-6607,TEC-PH-3793,1
OFF-FA-5474,OFF-PA-6607,1
OFF-FA-5474,TEC-PH-3793,1
OFF-AR-3546,OFF-ST-5696,1
FUR-BO-4851,OFF-AR-3546,1
FUR-BO-4851,OFF-ST-5696,1
OFF-BI-3255,OFF-ST-6025,1
OFF-LA-5374,OFF-ST-6023,1
OFF-LA-5374,OFF-SU-2980,1
OFF-LA-5374,OFF-SU-2993,1
OFF-LA-5374,OFF-SU-4985,1
OFF-SU-2993,OFF-SU-4985,1
OFF-SU-2980,OFF-SU-2993,1
OFF-SU-2980,OFF-SU-4985,1
OFF-ST-6023,OFF-SU-2980,1
OFF-ST-6023,OFF-SU-2993,1
OFF-ST-6023,OFF-SU-4985,1
OFF-SU-6161,TEC-PH-5273,1
OFF-SU-4137,OFF-SU-4974,1
OFF-SU-4137,OFF-SU-6161,1
OFF-SU-4137,TEC-PH-5273,1
OFF-SU-4974,OFF-SU-6161,1
OFF-SU-4974,TEC-PH-5273,1
FUR-CH-5758,FUR-CH-5802,1
FUR-CH-5758,OFF-AP-4725,1
FUR-CH-5758,TEC-PH-3140,1
FUR-CH-5802,OFF-AP-4725,1
FUR-CH-5802,TEC-PH-3140,1
OFF-AP-4725,TEC-PH-3140,1
OFF-AR-6126,OFF-ST-6274,1
OFF-BI-6381,OFF-ST-4081,1
OFF-BI-6381,TEC-MA-5016,1
OFF-ST-4081,TEC-MA-5016,1
TEC-CO-3592,TEC-PH-3128,1
OFF-EN-3675,OFF-EN-4909,1
OFF-LA-6029,OFF-PA-6617,1
OFF-LA-6029,TEC-CO-4765,1
OFF-LA-6029,TEC-CO-4774,1
OFF-PA-6617,TEC-CO-4765,1
OFF-PA-6617,TEC-CO-4774,1
TEC-CO-4765,TEC-CO-4774,1
OFF-BI-4818,OFF-LA-6029,1
OFF-BI-4818,OFF-PA-6617,1
OFF-BI-4818,TEC-CO-4765,1
OFF-BI-4818,TEC-CO-4774,1
OFF-EN-3664,OFF-SU-2988,1
OFF-BI-4811,OFF-PA-3987,1
FUR-BO-5788,OFF-BI-4811,1
FUR-BO-5788,OFF-PA-3987,1
FUR-BO-3902,OFF-EN-4926,1
OFF-AP-4508,OFF-FA-6205,1
FUR-FU-4085,OFF-AR-6120,1
OFF-AR-3451,OFF-AR-3494,1
FUR-CH-5451,OFF-AR-3451,1
FUR-CH-5451,OFF-AR-3494,1
FUR-CH-5373,FUR-FU-4042,1
FUR-CH-5373,OFF-SU-4118,1
FUR-FU-4042,OFF-SU-4118,1
FUR-FU-4034,OFF-AP-4745,1
FUR-BO-3895,OFF-EN-4440,1
OFF-PA-4472,TEC-CO-5999,1
FUR-FU-3930,OFF-BI-6376,1
FUR-FU-3930,TEC-PH-5814,1
OFF-BI-6376,TEC-PH-5814,1
OFF-SU-4122,TEC-PH-5356,1
OFF-PA-4177,OFF-SU-4987,1
OFF-LA-6054,OFF-PA-4177,1
OFF-LA-6054,OFF-SU-4987,1
OFF-EN-3674,TEC-AC-4155,1
OFF-EN-4437,OFF-PA-6619,1
OFF-EN-4437,TEC-MA-5019,1
OFF-PA-6619,TEC-MA-5019,1
OFF-SU-4985,TEC-CO-4577,1
OFF-ST-4295,OFF-SU-4985,1
OFF-ST-4295,TEC-CO-4577,1
OFF-AP-4495,TEC-CO-4771,1
TEC-AC-5135,TEC-PH-3148,1
OFF-LA-6027,OFF-SU-2980,1
OFF-EN-4436,OFF-LA-6027,1
OFF-EN-4436,OFF-SU-2980,1
FUR-BO-5786,OFF-ST-4097,1
FUR-FU-4103,OFF-BI-3714,1
TEC-AC-3388,TEC-MA-5007,1
OFF-ST-6283,OFF-SU-4304,1
OFF-FA-6205,TEC-PH-3146,1
FUR-BO-4851,OFF-FA-6205,1
FUR-BO-4851,TEC-PH-3146,1
OFF-FA-3056,OFF-PA-4177,1
OFF-AR-3447,OFF-FA-3056,1
OFF-AR-3447,OFF-PA-4177,1
OFF-ST-6250,OFF-SU-4303,1
OFF-ST-6250,TEC-MA-5499,1
FUR-CH-5373,OFF-AP-3576,1
FUR-CH-5373,OFF-AR-3481,1
FUR-CH-5373,OFF-ST-6250,1
FUR-CH-5373,OFF-SU-4303,1
FUR-CH-5373,TEC-MA-5499,1
OFF-AR-3481,OFF-ST-6250,1
OFF-AR-3481,OFF-SU-4303,1
OFF-AR-3481,TEC-MA-5499,1
FUR-CH-5370,FUR-CH-5373,1
FUR-CH-5370,OFF-AP-3576,1
FUR-CH-5370,OFF-AR-3481,1
FUR-CH-5370,OFF-ST-6250,1
FUR-CH-5370,OFF-SU-4303,1
FUR-CH-5370,TEC-MA-5499,1
OFF-SU-4303,TEC-MA-5499,1
OFF-AP-3576,OFF-AR-3481,1
OFF-AP-3576,OFF-ST-6250,1
OFF-AP-3576,OFF-SU-4303,1
OFF-AP-3576,TEC-MA-5499,1
OFF-ST-4250,TEC-CO-4588,1
FUR-FU-6257,OFF-PA-6623,1
OFF-BI-4816,OFF-ST-6049,1
FUR-CH-4699,OFF-BI-4816,1
FUR-CH-4699,OFF-ST-6049,1
FUR-CH-5378,OFF-PA-4470,1
FUR-BO-3899,TEC-CO-4792,1
OFF-EN-3089,OFF-EN-3657,1
OFF-EN-3089,OFF-ST-4267,1
OFF-EN-3657,OFF-ST-4267,1
OFF-LA-5383,OFF-PA-4005,1
OFF-LA-5383,TEC-CO-4573,1
OFF-PA-4005,TEC-CO-4573,1
OFF-EN-3100,OFF-LA-5383,1
OFF-EN-3100,OFF-PA-4005,1
OFF-EN-3100,TEC-CO-4573,1
OFF-BI-2912,OFF-EN-3100,1
OFF-BI-2912,OFF-LA-5383,1
OFF-BI-2912,OFF-PA-4005,1
OFF-BI-2912,TEC-CO-4573,1
FUR-CH-5396,OFF-BI-4808,1
OFF-AR-3500,OFF-PA-3997,1
FUR-BO-5940,FUR-CH-5794,1
OFF-FA-6193,OFF-PA-4472,1
OFF-FA-6193,OFF-ST-4293,1
OFF-PA-4472,OFF-ST-4293,1
OFF-BI-3256,OFF-BI-4807,1
OFF-BI-3256,TEC-PH-5812,1
OFF-BI-4807,TEC-PH-5812,1
OFF-BI-3247,OFF-BI-3256,1
OFF-BI-3247,OFF-BI-4807,1
OFF-BI-3247,TEC-PH-5812,1
FUR-FU-3934,OFF-EN-4454,1
FUR-FU-3934,TEC-AC-5225,1
OFF-EN-4454,TEC-AC-5225,1
OFF-ST-6252,TEC-CO-4588,1
OFF-AP-3873,OFF-ST-6252,1
OFF-AP-3873,TEC-CO-4588,1
OFF-BI-3249,OFF-PA-5869,1
FUR-BO-5745,TEC-CO-4593,1
FUR-TA-3766,OFF-BI-3257,1
FUR-TA-3766,OFF-EN-3088,1
FUR-TA-3766,OFF-LA-3314,1
FUR-TA-3766,OFF-LA-5391,1
FUR-TA-3766,TEC-PH-5356,1
OFF-LA-5391,TEC-PH-5356,1
OFF-BI-3257,OFF-EN-3088,1
OFF-BI-3257,OFF-LA-3314,1
OFF-BI-3257,OFF-LA-5391,1
OFF-BI-3257,TEC-PH-5356,1
OFF-LA-3314,OFF-LA-5391,1
OFF-LA-3314,TEC-PH-5356,1
OFF-EN-3088,OFF-LA-3314,1
OFF-EN-3088,OFF-LA-5391,1
OFF-EN-3088,TEC-PH-5356,1
FUR-TA-4711,OFF-SU-4982,1
OFF-SU-4995,TEC-MA-6142,1
FUR-CH-5451,OFF-FA-2948,1
FUR-CH-5451,OFF-PA-6612,1
FUR-CH-5451,TEC-AC-3393,1
FUR-CH-5451,TEC-AC-5132,1
TEC-AC-3393,TEC-AC-5132,1
OFF-PA-6612,TEC-AC-3393,1
OFF-PA-6612,TEC-AC-5132,1
OFF-FA-2948,OFF-PA-6612,1
OFF-FA-2948,TEC-AC-3393,1
OFF-FA-2948,TEC-AC-5132,1
OFF-EN-4912,OFF-PA-4003,1
FUR-CH-4558,OFF-AP-4745,1
FUR-CH-4558,OFF-FA-6206,1
FUR-CH-4558,OFF-ST-5702,1
FUR-CH-4558,TEC-AC-4185,1
FUR-CH-4558,TEC-CO-4588,1
OFF-ST-5702,TEC-AC-4185,1
OFF-ST-5702,TEC-CO-4588,1
OFF-AP-4745,OFF-ST-5702,1
OFF-AP-4745,TEC-AC-4185,1
OFF-AP-4745,TEC-CO-4588,1
OFF-FA-6206,OFF-ST-5702,1
OFF-FA-6206,TEC-AC-4185,1
OFF-FA-6206,TEC-CO-4588,1
TEC-AC-4185,TEC-CO-4588,1
FUR-BO-5798,FUR-FU-3026,1
FUR-BO-5798,OFF-BI-3723,1
FUR-FU-3026,OFF-BI-3723,1
OFF-PA-4183,TEC-CO-4778,1
OFF-AR-3448,OFF-PA-4183,1
OFF-AR-3448,TEC-CO-4778,1
OFF-ST-6049,TEC-PH-3801,1
OFF-FA-5481,OFF-PA-5871,1
FUR-BO-5768,OFF-FA-5477,1
OFF-AR-6122,OFF-BI-6372,1
OFF-BI-4826,TEC-CO-4589,1
OFF-LA-4528,TEC-CO-3607,1
OFF-BI-6377,OFF-LA-4528,1
OFF-BI-6377,TEC-CO-3607,1
OFF-FA-6194,OFF-FA-6203,1
OFF-FA-6194,OFF-ST-4268,1
OFF-FA-6203,OFF-ST-4268,1
OFF-EN-3096,OFF-FA-2948,1
OFF-EN-3096,OFF-FA-6189,1
OFF-EN-3096,TEC-CO-3600,1
OFF-FA-6189,TEC-CO-3600,1
FUR-BO-5787,OFF-BI-3257,1
FUR-BO-5787,OFF-EN-3096,1
FUR-BO-5787,OFF-FA-2948,1
FUR-BO-5787,OFF-FA-6189,1
FUR-BO-5787,TEC-CO-3600,1
OFF-FA-2948,OFF-FA-6189,1
OFF-FA-2948,TEC-CO-3600,1
OFF-BI-3257,OFF-EN-3096,1
OFF-BI-3257,OFF-FA-2948,1
OFF-BI-3257,OFF-FA-6189,1
OFF-BI-3257,TEC-CO-3600,1
OFF-FA-6186,TEC-PH-5260,1
FUR-BO-5748,OFF-PA-4144,1
FUR-BO-5748,OFF-ST-4055,1
FUR-BO-5748,TEC-MA-5495,1
OFF-ST-4055,TEC-MA-5495,1
OFF-PA-4144,OFF-ST-4055,1
OFF-PA-4144,TEC-MA-5495,1
FUR-CH-4629,OFF-BI-2899,1
FUR-BO-3629,FUR-CH-4629,1
FUR-BO-3629,OFF-BI-2899,1
FUR-BO-5762,OFF-SU-2984,1
FUR-BO-5762,TEC-PH-5267,1
OFF-SU-2984,TEC-PH-5267,1
FUR-CH-5447,OFF-AR-5925,1
OFF-LA-3311,OFF-SU-6180,1
OFF-LA-3311,TEC-MA-5578,1
OFF-SU-6180,TEC-MA-5578,1
OFF-LA-3314,OFF-SU-4989,1
FUR-BO-3897,OFF-BI-3719,1
FUR-BO-3897,OFF-BI-4807,1
FUR-BO-3897,TEC-AC-5117,1
OFF-BI-3719,TEC-AC-5117,1
OFF-BI-4807,TEC-AC-5117,1
FUR-BO-3894,FUR-BO-3897,1
FUR-BO-3894,OFF-BI-3719,1
FUR-BO-3894,OFF-BI-4807,1
FUR-BO-3894,TEC-AC-5117,1
OFF-ST-4029,OFF-ST-6247,1
FUR-CH-4629,OFF-ST-4029,1
FUR-CH-4629,OFF-ST-6247,1
FUR-FU-4034,OFF-ST-4296,1
FUR-BO-3900,FUR-FU-4034,1
FUR-BO-3900,OFF-ST-4296,1
OFF-FA-3044,TEC-PH-5813,1
OFF-EN-3655,OFF-FA-3044,1
OFF-EN-3655,TEC-PH-5813,1
OFF-AP-4501,OFF-FA-5481,1
FUR-CH-5397,OFF-BI-3289,1
OFF-BI-6384,OFF-PA-4149,1
OFF-BI-6384,TEC-PH-3801,1
OFF-PA-4149,TEC-PH-3801,1
OFF-LA-6062,OFF-ST-5695,1
FUR-BO-3640,FUR-BO-3886,1
OFF-BI-3738,OFF-SU-6176,1
OFF-LA-5398,OFF-PA-4148,1
OFF-LA-5398,OFF-ST-5709,1
OFF-LA-5398,OFF-SU-4325,1
OFF-LA-5398,TEC-AC-4174,1
OFF-LA-5398,TEC-PH-3147,1
TEC-AC-4174,TEC-PH-3147,1
OFF-PA-4148,OFF-ST-5709,1
OFF-PA-4148,OFF-SU-4325,1
OFF-PA-4148,TEC-AC-4174,1
OFF-PA-4148,TEC-PH-3147,1
OFF-ST-5709,OFF-SU-4325,1
OFF-ST-5709,TEC-AC-4174,1
OFF-ST-5709,TEC-PH-3147,1
OFF-SU-4325,TEC-AC-4174,1
OFF-SU-4325,TEC-PH-3147,1
OFF-ST-6281,OFF-SU-6168,1
OFF-AR-5920,OFF-ST-5695,1
OFF-AR-5920,OFF-ST-6281,1
OFF-AR-5920,OFF-SU-6168,1
OFF-ST-5695,OFF-ST-6281,1
OFF-PA-3991,OFF-ST-4261,1
OFF-AP-4733,OFF-PA-3991,1
TEC-AC-5221,TEC-CO-4772,1
TEC-AC-5221,TEC-PH-5337,1
TEC-CO-4772,TEC-PH-5337,1
OFF-PA-4481,TEC-AC-5221,1
OFF-PA-4481,TEC-CO-4772,1
OFF-PA-4481,TEC-PH-5337,1
FUR-CH-4699,OFF-FA-3074,1
OFF-ST-5700,TEC-CO-6011,1
OFF-BI-6369,OFF-ST-5700,1
OFF-BI-6369,TEC-CO-6011,1
OFF-AR-5902,OFF-BI-6369,1
OFF-AR-5902,TEC-CO-6011,1
FUR-CH-5441,OFF-EN-3657,1
FUR-CH-5441,OFF-EN-5043,1
FUR-CH-5441,TEC-CO-4570,1
OFF-EN-3657,OFF-EN-5043,1
OFF-EN-3657,TEC-CO-4570,1
OFF-EN-5043,TEC-CO-4570,1
FUR-CH-4684,FUR-CH-5441,1
FUR-CH-4684,OFF-EN-3657,1
FUR-CH-4684,OFF-EN-5043,1
FUR-CH-4684,TEC-CO-4570,1
FUR-BO-3906,FUR-BO-4846,1
FUR-BO-3906,OFF-EN-3663,1
FUR-BO-3906,OFF-ST-4030,1
FUR-BO-3906,TEC-AC-5131,1
FUR-BO-4846,OFF-AR-5930,1
FUR-BO-4846,OFF-EN-3663,1
FUR-BO-4846,OFF-PA-5893,1
FUR-BO-4846,OFF-ST-4030,1
FUR-BO-4846,TEC-AC-5131,1
OFF-PA-5893,OFF-ST-4030,1
OFF-PA-5893,TEC-AC-5131,1
OFF-AR-5930,OFF-EN-3663,1
OFF-AR-5930,OFF-PA-5893,1
OFF-AR-5930,OFF-ST-4030,1
OFF-AR-5930,TEC-AC-5131,1
OFF-ST-4030,TEC-AC-5131,1
OFF-EN-3663,OFF-PA-5893,1
OFF-EN-3663,TEC-AC-5131,1
FUR-CH-5373,TEC-CO-5991,1
OFF-EN-5042,OFF-FA-6196,1
OFF-EN-5042,TEC-CO-4574,1
OFF-EN-5042,TEC-PH-5836,1
OFF-AR-3482,OFF-EN-5042,1
OFF-AR-3482,OFF-FA-6196,1
OFF-AR-3482,TEC-CO-4574,1
OFF-AR-3482,TEC-PH-5836,1
OFF-FA-6196,TEC-CO-4574,1
OFF-FA-6196,TEC-PH-5836,1
FUR-TA-4712,OFF-AR-3482,1
FUR-TA-4712,OFF-EN-5042,1
FUR-TA-4712,OFF-FA-6196,1
FUR-TA-4712,TEC-CO-4574,1
FUR-TA-4712,TEC-PH-5836,1
FUR-FU-3941,FUR-TA-4712,1
FUR-FU-3941,OFF-AR-3482,1
FUR-FU-3941,OFF-EN-5042,1
FUR-FU-3941,OFF-FA-6196,1
FUR-FU-3941,TEC-CO-4574,1
FUR-FU-3941,TEC-PH-5836,1
TEC-CO-4574,TEC-PH-5836,1
OFF-FA-6207,OFF-SU-4990,1
FUR-CH-5795,OFF-AP-4501,1
FUR-CH-5795,TEC-AC-5126,1
OFF-AP-4501,TEC-AC-5126,1
FUR-BO-3889,OFF-LA-3312,1
OFF-LA-4538,OFF-PA-5886,1
OFF-LA-4538,OFF-ST-6272,1
OFF-LA-4538,TEC-CO-4774,1
OFF-PA-5886,OFF-ST-6272,1
OFF-PA-5886,TEC-CO-4774,1
OFF-ST-6272,TEC-CO-4774,1
OFF-AR-3471,OFF-BI-3247,1
OFF-PA-4177,TEC-CO-5994,1
OFF-LA-5405,OFF-ST-6039,1
FUR-FU-4077,OFF-LA-5405,1
FUR-FU-4077,OFF-ST-6039,1
OFF-EN-5022,TEC-PH-3815,1
OFF-AP-4745,OFF-LA-6045,1
OFF-EN-4918,OFF-PA-5850,1
FUR-BO-5950,OFF-EN-4918,1
FUR-BO-5950,OFF-PA-5850,1
OFF-BI-3294,OFF-ST-6273,1
FUR-CH-5372,OFF-BI-3294,1
FUR-CH-5372,OFF-ST-6273,1
OFF-PA-4481,TEC-MA-5501,1
OFF-AR-6108,TEC-AC-5123,1
OFF-ST-6252,OFF-ST-6272,1
OFF-EN-5037,OFF-ST-6252,1
OFF-EN-5037,OFF-ST-6272,1
FUR-CH-5808,OFF-AP-3864,1
OFF-FA-3044,OFF-FA-6187,1
FUR-CH-4632,OFF-FA-6197,1
OFF-AP-4959,OFF-BI-3738,1
FUR-CH-4654,OFF-AP-4959,1
FUR-CH-4654,OFF-BI-3738,1
FUR-CH-5436,FUR-CH-5450,1
OFF-AR-3468,OFF-PA-4145,1
FUR-BO-3895,FUR-FU-3949,1
FUR-BO-3895,OFF-EN-4449,1
FUR-FU-3949,OFF-EN-4449,1
OFF-PA-5870,TEC-CO-3598,1
FUR-CH-5448,TEC-AC-5866,1
OFF-LA-4639,OFF-SU-2988,1
OFF-LA-4639,TEC-PH-5812,1
OFF-SU-2988,TEC-PH-5812,1
OFF-BI-3289,OFF-EN-5039,1
OFF-BI-3289,OFF-LA-4639,1
OFF-BI-3289,OFF-SU-2988,1
OFF-BI-3289,TEC-PH-5812,1
OFF-EN-5039,OFF-LA-4639,1
OFF-EN-5039,OFF-SU-2988,1
OFF-EN-5039,TEC-PH-5812,1
FUR-CH-5805,OFF-AR-6111,1
FUR-CH-5805,OFF-ST-4096,1
FUR-CH-5805,TEC-AC-5881,1
OFF-ST-4096,TEC-AC-5881,1
OFF-AR-6111,OFF-ST-4096,1
OFF-AR-6111,TEC-AC-5881,1
FUR-BO-3640,OFF-LA-5382,1
OFF-AP-4963,OFF-PA-4002,1
OFF-PA-5892,TEC-CO-3592,1
FUR-FU-5741,OFF-AR-6112,1
FUR-FU-5741,OFF-FA-3022,1
FUR-FU-5741,OFF-FA-6193,1
FUR-FU-5741,OFF-FA-6200,1
FUR-FU-5741,OFF-PA-4471,1
FUR-FU-5741,OFF-ST-4060,1
OFF-FA-6193,OFF-FA-6200,1
OFF-FA-6193,OFF-ST-4060,1
OFF-FA-3022,OFF-FA-6193,1
OFF-FA-3022,OFF-FA-6200,1
OFF-FA-3022,OFF-PA-4471,1
OFF-FA-3022,OFF-ST-4060,1
FUR-BO-4864,FUR-FU-5741,1
FUR-BO-4864,OFF-AR-6112,1
FUR-BO-4864,OFF-FA-3022,1
FUR-BO-4864,OFF-FA-6193,1
FUR-BO-4864,OFF-FA-6200,1
FUR-BO-4864,OFF-PA-4471,1
FUR-BO-4864,OFF-ST-4060,1
OFF-FA-6200,OFF-PA-4471,1
OFF-FA-6200,OFF-ST-4060,1
OFF-PA-4471,OFF-ST-4060,1
OFF-AR-6112,OFF-FA-3022,1
OFF-AR-6112,OFF-FA-6193,1
OFF-AR-6112,OFF-FA-6200,1
OFF-AR-6112,OFF-PA-4471,1
OFF-AR-6112,OFF-ST-4060,1
OFF-FA-2949,OFF-ST-6272,1
OFF-AR-3466,OFF-FA-2949,1
OFF-AR-3466,OFF-ST-6272,1
OFF-BI-4806,OFF-ST-6273,1
OFF-AR-3478,TEC-MA-6154,1
FUR-CH-5807,OFF-AR-3478,1
FUR-CH-5807,TEC-MA-6154,1
FUR-CH-5433,TEC-AC-5131,1
OFF-SU-4121,TEC-PH-5267,1
OFF-SU-2990,TEC-AC-4165,1
OFF-SU-2966,OFF-SU-2990,1
OFF-SU-2966,TEC-AC-4165,1
OFF-BI-2899,TEC-AC-5221,1
OFF-BI-6398,OFF-FA-2958,1
OFF-BI-6398,OFF-FA-6196,1
OFF-FA-2958,OFF-FA-6196,1
FUR-CH-4545,OFF-BI-6398,1
FUR-CH-4545,OFF-FA-2958,1
FUR-CH-4545,OFF-FA-6196,1
OFF-BI-2899,OFF-SU-4123,1
OFF-AR-3548,OFF-BI-2899,1
OFF-AR-3548,OFF-SU-4123,1
TEC-PH-5264,TEC-PH-5845,1
OFF-EN-3110,OFF-FA-3053,1
OFF-EN-3110,TEC-CO-3705,1
FUR-CH-4559,OFF-EN-3110,1
FUR-CH-4559,OFF-FA-3053,1
FUR-CH-4559,TEC-CO-3705,1
OFF-FA-3053,TEC-CO-3705,1
FUR-CH-5757,OFF-ST-6025,1
FUR-CH-4629,OFF-LA-6043,1
FUR-CH-4629,OFF-ST-5696,1
FUR-CH-4629,TEC-MA-5003,1
OFF-LA-6043,OFF-ST-5696,1
OFF-LA-6043,TEC-MA-5003,1
OFF-ST-5696,TEC-MA-5003,1
OFF-LA-6030,OFF-SU-6181,1
OFF-FA-6193,OFF-LA-6030,1
OFF-FA-6193,OFF-SU-6181,1
OFF-BI-4805,OFF-ST-6272,1
TEC-AC-5896,TEC-CO-3697,1
OFF-LA-4637,OFF-SU-4308,1
OFF-AR-3466,OFF-FA-2956,1
OFF-AR-3466,TEC-PH-5360,1
OFF-FA-2956,TEC-PH-5360,1
FUR-BO-3907,TEC-MA-4204,1
FUR-BO-3907,TEC-PH-5271,1
TEC-MA-4204,TEC-PH-5271,1
FUR-CH-5441,OFF-BI-4803,1
FUR-CH-4560,FUR-FU-5728,1
FUR-CH-4560,OFF-EN-5029,1
FUR-CH-4560,OFF-ST-5691,1
FUR-CH-4560,OFF-SU-2985,1
FUR-CH-4560,TEC-CO-3696,1
OFF-EN-5029,OFF-ST-5691,1
OFF-EN-5029,OFF-SU-2985,1
OFF-EN-5029,TEC-CO-3696,1
OFF-AR-3498,OFF-EN-5029,1
OFF-AR-3498,OFF-ST-5691,1
OFF-AR-3498,OFF-SU-2985,1
OFF-AR-3498,TEC-CO-3696,1
OFF-ST-5691,OFF-SU-2985,1
OFF-ST-5691,TEC-CO-3696,1
OFF-SU-2985,TEC-CO-3696,1
FUR-FU-5728,OFF-AR-3498,1
FUR-FU-5728,OFF-EN-5029,1
FUR-FU-5728,OFF-ST-5691,1
FUR-FU-5728,OFF-SU-2985,1
FUR-FU-5728,TEC-CO-3696,1
TEC-MA-5540,TEC-PH-5355,1
OFF-AR-3554,OFF-FA-3022,1
OFF-AR-3554,OFF-ST-6024,1
OFF-AR-3554,TEC-AC-5896,1
OFF-AR-3554,TEC-MA-5540,1
TEC-AC-5896,TEC-MA-5540,1
TEC-AC-5896,TEC-PH-5355,1
OFF-ST-6024,TEC-AC-5896,1
OFF-ST-6024,TEC-MA-5540,1
OFF-ST-6024,TEC-PH-5355,1
OFF-FA-3022,OFF-ST-6024,1
OFF-FA-3022,TEC-AC-5896,1
OFF-FA-3022,TEC-MA-5540,1
OFF-FA-3022,TEC-PH-5355,1
OFF-LA-6054,OFF-SU-4138,1
OFF-LA-6054,TEC-AC-5865,1
OFF-LA-6054,TEC-CO-3587,1
OFF-SU-4138,TEC-AC-5865,1
OFF-SU-4138,TEC-CO-3587,1
TEC-AC-5865,TEC-CO-3587,1
OFF-ST-6066,OFF-SU-2965,1
OFF-BI-6402,OFF-EN-4441,1
FUR-FU-3025,OFF-BI-6402,1
FUR-FU-3025,OFF-EN-4441,1
OFF-FA-2943,OFF-FA-2953,1
FUR-CH-5773,OFF-FA-2943,1
FUR-CH-5773,OFF-FA-2953,1
FUR-CH-4546,OFF-AR-3548,1
FUR-CH-4546,OFF-SU-4992,1
OFF-AR-3548,OFF-SU-4992,1
OFF-AP-4968,OFF-FA-5475,1
FUR-FU-3940,OFF-SU-4131,1
OFF-AR-6110,OFF-PA-5886,1
OFF-BI-6400,OFF-LA-5385,1
OFF-BI-6400,TEC-PH-3146,1
OFF-LA-5385,TEC-PH-3146,1
OFF-AR-3484,OFF-LA-4537,1
OFF-AR-3484,OFF-PA-4479,1
OFF-AR-3484,TEC-MA-4212,1
FUR-FU-3066,OFF-AR-3484,1
FUR-FU-3066,OFF-LA-4537,1
FUR-FU-3066,OFF-PA-4479,1
FUR-FU-3066,TEC-MA-4212,1
OFF-LA-4537,OFF-PA-4479,1
OFF-LA-4537,TEC-MA-4212,1
FUR-CH-4701,FUR-CH-5796,1
FUR-CH-4701,FUR-FU-3066,1
FUR-CH-4701,OFF-AR-3484,1
FUR-CH-4701,OFF-LA-4537,1
FUR-CH-4701,OFF-PA-4479,1
FUR-CH-4701,TEC-MA-4212,1
OFF-PA-4479,TEC-MA-4212,1
FUR-CH-5796,FUR-FU-3066,1
FUR-CH-5796,OFF-AR-3484,1
FUR-CH-5796,OFF-LA-4537,1
FUR-CH-5796,OFF-PA-4479,1
FUR-CH-5796,TEC-MA-4212,1
FUR-BO-5971,OFF-PA-5877,1
FUR-FU-5731,OFF-LA-4550,1
FUR-CH-4630,TEC-MA-5512,1
OFF-EN-3103,OFF-LA-5375,1
OFF-EN-3103,OFF-PA-5870,1
OFF-LA-5375,OFF-PA-5870,1
FUR-CH-4519,TEC-PH-3151,1
OFF-ST-5703,OFF-ST-6066,1
FUR-TA-3774,TEC-MA-5015,1
FUR-FU-4103,OFF-ST-6047,1
FUR-FU-4103,TEC-AC-4178,1
OFF-ST-6047,TEC-AC-4178,1
TEC-AC-3394,TEC-MA-5002,1
OFF-FA-3063,TEC-AC-5894,1
OFF-FA-5465,OFF-ST-4028,1
OFF-AR-3533,TEC-CO-3678,1
OFF-EN-5034,OFF-LA-3313,1
OFF-FA-3075,TEC-PH-5354,1
OFF-AP-4747,OFF-FA-3075,1
OFF-AP-4747,TEC-PH-5354,1
OFF-PA-5847,TEC-AC-5193,1
FUR-CH-5441,OFF-BI-4815,1
FUR-CH-5396,OFF-AP-4737,1
FUR-CH-5396,OFF-BI-6397,1
